Unnamed: 0,file,id,date_time,dur,media_id,audio_kmeans_lables,audio_kmeans_center_dis,audio_text
626,2uncle987-20250430141230-1884532292262859,2uncle987,2025-04-30 14:12:30,87.59,1884532292262860,0,0.828951926787384,"(1) High-energy, upbeat electronic pop music begins immediately. A male voice introduces the concept of dubbing the 'boss lady's' video. (2) As the visuals move through the store, the male voice provides a fast-paced, humorous narration, speaking as if he were the woman on screen. Periodic sound effects like 'dings', 'swooshes', and 'shimmers' occur when specific products are featured. (3) The music maintains its fast tempo and rhythm until the final scene, where the narrator says 'Love you bye' and the audio fades out as the event info screen appears."
627,2uncle987-20250421014147-1729628418423411,2uncle987,2025-04-21 01:41:47,86.98,1729628418423410,0,0.8881862514599482,"(1) Upbeat, medium-tempo background music plays as a woman speaks in a friendly, informative tone in Mandarin Chinese. (2) The music remains consistent as she explains her hair care routine, with her voice being the dominant sound. (3) The tempo of the background music increases slightly during a montage of her drying her hair. (4) The music and voiceover continue at a steady volume as she demonstrates the final steps, eventually fading out as the video ends."
628,2uncle987-20250806230915-1600942304150081,2uncle987,2025-08-06 23:09:15,87.5,1600942304150080,0,0.809080392264882,"(1) Upbeat, medium-tempo electronic music begins. A female voice greets the audience with an enthusiastic and friendly tone, introducing a five-minute makeup challenge. (2) As the music continues at a consistent volume, the speaker provides a step-by-step narration, naming the specific brands and functions of the makeup products. (3) Subtle sound effects of the setting spray and the dabbing of brushes are audible. (4) The speaker's tone shifts slightly to a persuasive and sharing style as she introduces a brush set for a giveaway. (5) The music and voice fade out together as she concludes the video."
629,2uncle987-20250502172928-799488819822396,2uncle987,2025-05-02 17:29:28,39.2,799488819822396,1,1.011901911198697,"(1) An upbeat, medium-tempo electronic pop track with a cheerful melody begins immediately. A young woman's voice is heard speaking enthusiastically in Mandarin, greeting the audience. (2) The music continues at a consistent volume as the vocal rhythm remains steady, explaining features of a physical space. Occasional subtle sound effects accompany visual transitions. (3) The upbeat music and energetic vocal delivery maintain their pace until the end, concluding with a final friendly remark and a brief fade-out of the music track."
630,2uncle987-20250425023002-1374593811174758,2uncle987,2025-04-25 02:30:02,67.48,1374593811174760,1,0.928463276490672,"(1) Upbeat, high-tempo electronic pop music starts immediately and continues throughout the video. (2) A female voice speaks with a high-pitched, energetic, and slightly exaggerated tone, expressing shock about the mold. (3) The audio shifts to a more structured, informative narration as the product features are described, with subtle 'ding' sound effects highlighting key points. (4) Ambient studio sounds are minimal, with the focus on the clear, studio-recorded dialogue between the two women. (5) In the final segment, the two women have a conversational exchange about the product's convenience and 'MIT' (Made in Taiwan) status."
631,2uncle987-20250430190712-1216105426721999,2uncle987,2025-04-30 19:07:12,73.75,1216105426722000,1,0.8801806543035112,"(1) Starts with the woman's voice sounding annoyed followed by exaggerated thumping and sliding sound effects (SFX) as she clumsy moves. (2) A transition sound leads into a bright, upbeat, medium-tempo pop background music (BGM). (3) A professional male voiceover enters, narrating the product benefits with a clear and energetic tone, while occasional 'ting' or 'shimmer' SFX highlight product features. (4) The woman's voice returns at the end, sounding cheerful and satisfied, accompanied by a final energetic musical flourish."
632,2uncle987-20250628195039-1911215139504147,2uncle987,2025-06-28 19:50:39,22.39,1911215139504150,4,0.6707501723686157,"(1) High-tempo, upbeat electronic pop music with a repetitive 'up and down' vocal chop starts immediately and continues throughout the entire video. (2) Discrete, cartoon-like 'pop' and 'ting' sound effects are synchronized with the appearance of text overlays on the screen. (3) No human speech or environmental ambient noise is audible over the loud background music."
633,2uncle987-20250503210820-1580947696556909,2uncle987,2025-05-03 21:08:20,20.67,1580947696556910,4,0.8573911743644881,"(1) A high-energy, upbeat electronic music track with a fast tempo starts immediately and persists throughout the entire video. (2) Repetitive, high-pitched female vocals singing a rhythmic phrase (Shikanoko Nokonoko Koshitantan) loop over the beat. (3) There are no ambient noises from the crowd or traffic, and no spoken dialogue is audible; the production relies entirely on the background music."
634,2uncle987-20250507182822-33683992861215907,2uncle987,2025-05-07 18:28:22,88.84,33683992861215900,0,0.8728859824096734,"(1) Upbeat, cheerful background music with a steady rhythm starts immediately. (2) A woman's voice is heard speaking in an energetic, friendly tone, accompanied by the higher-pitched voice of the young girl. (3) A male narrator's voice enters, providing descriptive information about the books in a professional yet enthusiastic manner. (4) Sound effects (SFX) of pages flipping and mechanical book parts moving are audible during the demonstrations. (5) The music continues through to the end, fading out during the final sign-off."
635,2uncle987-20250506122114-2008438923348550,2uncle987,2025-05-06 12:21:14,22.15,2008438923348550,4,0.739323708430522,"(1) Fast-paced, upbeat, and whimsical circus-style instrumental music starts immediately. No vocals are present. (2) The same high-energy, comedic background music continues at a steady volume and tempo as the visual scenes cut between different people. (3) The music maintains its loop without any ambient noise or sound effects until the video ends. No human speech is detected throughout."
636,2uncle987-20250701213031-1643973796776748,2uncle987,2025-07-01 21:30:31,20.53,1643973796776750,4,0.641028929336496,"(1) An upbeat, high-tempo electronic pop track begins immediately with a consistent rhythmic beat. (2) No vocals are detected throughout the entire duration. (3) The background music maintains a steady energy level without any significant transitions or ambient interference until the video ends."
637,2uncle987-20250722140824-1533528167732641,2uncle987,2025-07-22 14:08:24,86.33,1533528167732640,0,0.8771703644595946,"(1) Soft, upbeat acoustic music with a light piano and guitar melody begins and continues throughout the video. (2) A middle-aged female voice speaks in a warm, narrative, and slightly emotional tone, describing her daughter's life journey. (3) Occasional laughter from both women is heard. (4) Subtle sound effects like chimes or soft 'whooshes' occur during scene transitions."
638,2uncle987-20250509103019-1240686807996493,2uncle987,2025-05-09 10:30:19,89.86,1240686807996490,0,0.8986897876150592,"(1) Soft, sentimental piano music plays at a low volume. A female voice speaks in Mandarin with a narrative and nostalgic tone. (2) The background music continues steadily as the main female speaker's voice fluctuates in pitch and speed, reflecting emotional storytelling. (3) Occasional pauses in speech allow the melodic piano to become more prominent. (4) The two female voices join together for a loud, high-pitched, and excited shout of 'Happy Mother's Day!' before the audio fades out."
639,2uncle987-20250710215016-2623189144721356,2uncle987,2025-07-10 21:50:16,84.62,2623189144721360,0,0.926829009242382,"(1) Upbeat, light-hearted electronic piano and synth music plays continuously. A female voice begins narration in a casual, conversational tone. (2) The narrator explains that the original location audio was lost and she is now doing a voiceover. (3) The narrator's tone becomes playful and humorous as she attempts to guess what the woman on screen was saying by reading her lips. (4) Background ambient noise of a busy store/market is faintly audible. (5) The narration ends with a cheerful farewell phrase as the music reaches a final chord."
640,2uncle987-20250831045118-1427351135708237,2uncle987,2025-08-31 04:51:18,32.19,1427351135708240,4,0.732766778036037,"(1) An upbeat, rhythmic electronic dance track starts immediately. Footsteps on a hard floor are audible during the hallway segments. (2) Short, sharp vocal bursts—sounds of effort and brief giggles—are heard as the couple jumps and lunges. The BGM remains at a consistent high volume, driving the pace of the edits. (3) The audio finishes with a loud, high-pitched comedic scream from the woman and grunting sounds from the man as they struggle with the final pose, momentarily drowning out the background music."
641,2uncle987-20250515233711-1225820815642410,2uncle987,2025-05-15 23:37:11,17.84,1225820815642410,4,0.7172052367837214,"(1) Upbeat Mandarin pop music with a male vocal starts immediately, maintaining a cheerful and romantic tone. (2) The music remains the primary audio throughout the entire video, with a steady tempo and rhythmic beat. (3) No clear ambient noise or on-screen dialogue is audible, as the music serves as the dominant soundscape. (4) The audio fades out at the very end as the heart graphic appears."
642,2uncle987-20250618032106-1388723549131677,2uncle987,2025-06-18 03:21:06,83.78,1388723549131680,0,0.8363072382385014,"(1) Upbeat, high-tempo electronic background music starts and continues throughout the video. A high-pitched, energetic female voice provides narration and dialogue. (2) The audio includes a conversation between two adult females discussing the importance of child-safe technology. (3) Narration transitions into a descriptive list of technical features, including SOS calls and GPS tracking, accompanied by soft electronic 'ping' sound effects (SFX) matching screen transitions. (4) A male voice briefly provides technical specifications for the camera pixel count. (5) The video ends with a celebratory tone in the music as the main female vocal delivers a closing statement."
643,2uncle987-20250727001008-1570135097369071,2uncle987,2025-07-27 00:10:08,43.15,1570135097369070,4,0.848433682484341,"(1) High-tempo, upbeat electronic dance music starts immediately and continues throughout the montage. (2) Transition SFX like digital glitches occur between visual cuts. (3) Towards the end, the music lowers to allow for audible laughter and light-hearted shouting from the people in the hallway. (4) A final laugh track or giggle is heard over the ending text screen."
644,2uncle987-20250702234017-1152186053567339,2uncle987,2025-07-02 23:40:17,25.78,1152186053567340,6,0.9272921318422964,"(1) The audio begins with a single, clear female voice singing a melodic Mandopop song a cappella. (2) The singing continues without any background music, maintaining a steady and emotional tempo. (3) The vocal track remains consistent in volume and clarity until the video ends, with no ambient noise or sound effects detected."
645,2uncle987-20250521220954-892564263496828,2uncle987,2025-05-21 22:09:54,76.4,892564263496828,3,0.9433697004798698,"(1) Fast-paced, upbeat electronic music begins immediately. A woman's voice speaks in an energetic and high-pitched Mandarin tone, introducing the location. (2) The soundscape is a mix of the continuous background music and the narrator's commentary. Occasional ambient noises from the play area, such as the clattering of the roller slide and children's laughter, are faintly audible. (3) Sound effects like 'boing' and cartoonish sparkles are inserted to emphasize actions like jumping or showing off cute items. (4) The narrator's speech density is high, providing a constant flow of information about the park's features and merchandise prices."
646,2uncle987-20250526230323-1431161831923605,2uncle987,2025-05-26 23:03:23,56.71,1431161831923600,3,0.9322277960734572,"(1) Upbeat, fast-paced electronic pop music plays throughout. (2) A female voice speaks excitedly in Mandarin, discussing the high prices of the food and comparing them to Taiwan Dollars. (3) An off-screen male voice briefly joins the conversation, sounding skeptical then impressed. (4) Background sounds of a busy outdoor market are audible, including indistinct chatter and the sound of distant foot traffic. (5) There is a subtle slurping sound when the oyster is eaten."
647,2uncle987-20250529023105-749521638211689,2uncle987,2025-05-29 02:31:05,25.73,749521638211689,4,0.9475040978381684,"(1) Upbeat, energetic electronic background music plays. A female voice speaks in a lively, slightly mocking tone about being in one's 20s. (2) Music continues as a different female voice speaks with a more hurried and stressed tone, accompanied by the rustling sound of plastic fabric and objects being moved. (3) The music stays consistent but a male voice enters with a deeper, grumpier tone, expressing frustration. (4) The audio transitions to a mix of Mandarin and Hokkien. An older male voice complains about being wet, with the background music remaining at a steady, driving tempo."
648,2uncle987-20250601095023-25611298551845742,2uncle987,2025-06-01 09:50:23,103.01,25611298551845700,1,0.9397498832923388,"(1) High-energy, upbeat electronic background music begins immediately. A woman's voice is heard shouting excitedly through a megaphone. (2) The main female narrator speaks in a fast-paced, enthusiastic, and professional tone, explaining the product's benefits. (3) The music remains constant in the background, maintaining a rhythmic and positive mood. (4) Ambient noise is minimal, suggesting a studio or quiet indoor environment. (5) In the final segment, two additional female voices provide short, friendly testimonials with similar high-pitched and positive tones. (6) The video ends with a synchronized group cheer."
649,2uncle987-20250712013125-1385594933298506,2uncle987,2025-07-12 01:31:25,34.46,1385594933298510,4,0.9440016454046976,"(1) A lighthearted and playful background music with a steady beat starts and continues throughout the video. (2) Ambient office sounds like soft shuffling are briefly heard. (3) As the characters move into the hallway, brief female and male voices are heard in a greeting tone. (4) A comical 'whoosh' sound effect accompanies the characters' sudden high-speed exit at the end."
650,2uncle987-20250604213238-3495084214001157,2uncle987,2025-06-04 21:32:38,107.09,3495084214001160,0,0.8921485069099885,"(1) Fast-paced, upbeat electronic background music starts. (2) A female voice speaks with a high-pitched, energetic, and slightly comedic tone, mimicking frustration then relief. (3) A professional male narrator's voice joins, explaining the scientific benefits of the products and the current promotional deals. (4) Occasional 'ding' and 'pop' sound effects occur when key text or graphics appear on screen. (5) The music remains consistent in its high energy until the end of the video."
651,2uncle987-20250603165935-25906542635679758,2uncle987,2025-06-03 16:59:35,10.82,25906542635679800,4,0.6472103530677337,"(1) Upbeat, medium-tempo electronic background music starts playing immediately. (2) Four distinct magic 'ping' or 'ding' sound effects are heard, perfectly synchronized with the character's finger tapping on the mirror. (3) The music continues as a brief, high-pitched female giggle is heard at the very end as the visuals zoom in."
652,2uncle987-20250705091047-900780652745104,2uncle987,2025-07-05 09:10:47,62.74,900780652745104,5,0.8926376309351765,"(1) High-energy background music with a fast tempo begins. Multiple female voices are heard laughing and talking loudly in Mandarin. (2) Music volume drops slightly as a woman (Kiki) speaks in a conspiratorial, excited tone. Sound of footsteps on a hard floor. (3) Sound of a USB device being plugged into a computer port (metallic click). (4) Sound of rapid mechanical keyboard typing. (5) A male voice expresses confusion with short, questioning phrases. (6) More loud group laughter follows. (7) The music reaches a peak with upbeat, rhythmic beats as the final scene unfolds with ambient office chatter."
653,2uncle987-20250605090046-2393171897851904,2uncle987,2025-06-05 09:00:46,41.06,2393171897851900,5,0.9513635306359196,"(1) High-tempo electronic music with a strong rhythmic bass starts immediately. A male voice performs a Mandarin rap with an energetic and rhythmic delivery. (2) The soundscape shifts to include loud, high-pitched male laughter and occasional female giggling, which overlays the continuing background music. (3) The music stays consistent in the background while the primary focus is the sound of people talking and laughing in an indoor acoustic environment. (4) The track ends with a short musical beat."
654,2uncle987-20251109203501-1928924717705721,2uncle987,2025-11-09 20:35:01,19.6,1928924717705720,4,0.9471236526746812,"(1) An upbeat, high-tempo electronic pop song starts immediately, featuring a rhythmic male vocal chant repeating a phrase that sounds like 'Gongzhu qingshangche' (Princess, please get in the car). (2) The music remains consistent in tempo and volume throughout the entire video, with no changes in the soundscape. (3) No ambient environment noises, speech, or additional sound effects are audible over the background track."
655,2uncle987-20250914125753-4243332399264768,2uncle987,2025-09-14 12:57:53,45.1,4243332399264770,4,0.8124648630222289,"(1) An upbeat, high-tempo Japanese pop-rock song with male vocals begins immediately. (2) Faint sounds of a scooter engine and wind noise are audible beneath the music. (3) A clear 'ding' sound effect of a bell ringing occurs in sync with the visual of the bell being pulled. (4) The music remains continuous throughout the transitions, maintaining a consistent high energy. (5) No spoken dialogue from the characters is detected; only the studio-recorded song and minor field-recorded environmental sounds are present."
656,2uncle987-20250608222244-1410631887525637,2uncle987,2025-06-08 22:22:44,30.37,1410631887525640,4,0.854262424137115,"(1) An upbeat, high-tempo J-pop song begins immediately, featuring energetic drums and electric guitar riffs. (2) Male vocals enter, singing in Japanese with an enthusiastic and bright tone that continues throughout the entire video. (3) No significant ambient noise or sound effects are detected; the music track is the dominant and continuous audio source, with cuts in the music being synchronized with the visual scene changes."
657,2uncle987-20250611132512-2065738990891425,2uncle987,2025-06-11 13:25:12,24.71,2065738990891420,4,0.8896317588077197,"(1) A quirky, upbeat, and fast-paced electronic track plays with high-pitched, rhythmic squeaking sound effects that synchronize perfectly with every visual cut. (2) Between the musical beats, short clips of human laughter and giggling are heard as the people change expressions. (3) Towards the end, the sound of liquid hitting a cup and loud, genuine female laughter dominates as the woman performs the final joke."
658,2uncle987-20260103083749-914925747736271,2uncle987,2026-01-03 08:37:49,14.49,914925747736271,4,0.9091777867657994,"(1) Fast-paced, high-energy Japanese J-pop/idol-style music begins with upbeat female vocals and heavy synthesizer percussion. (2) The music continues as the primary audio layer, with faint electronic beeps and ambient hum from the convenience store equipment occasionally audible in the background. (3) The upbeat tempo remains constant throughout the video, ending on a high note as the visuals conclude."
659,2uncle987-20250615025528-919478360616509,2uncle987,2025-06-15 02:55:28,21.27,919478360616509,5,0.904664755737398,"(1) The soundscape is dominated by loud arcade ambient noise, including the metallic clinking of numerous coins falling and the rhythmic mechanical sounds of the pusher. Faint, upbeat electronic game music is audible in the background. (2) A female voice enters, speaking in a high-pitched, energetic, and joyful tone. She is laughing frequently between sentences. (3) The sound of the machine continues consistently, with the clatter of coins being the primary acoustic feature alongside the woman's excited commentary."
660,2uncle987-20250619132417-779886824606144,2uncle987,2025-06-19 13:24:17,57.82,779886824606144,5,0.902702385599725,"(1) Fast-paced, upbeat pop music with an energetic tempo plays continuously throughout the video. (2) Occasional vocals from a female and male narrator provide enthusiastic exclamations and location introductions in Mandarin. (3) Specific sound effects include the mechanical whirring of a zipline at 0:17 and a distinct tram bell ringing at 0:30. (4) Sounds of children laughing and the electronic noise of arcade games are audible in the final few seconds."
661,2uncle987-20250619123657-815094391547308,2uncle987,2025-06-19 12:36:57,83.59,815094391547308,0,0.8527745111726647,"(1) Upbeat, medium-tempo background music plays. A woman's voice talks to a child; the child responds with 'steak' and 'hamburger' in English. (2) The woman's voice becomes the dominant narrator, speaking in a clear, enthusiastic, and professional tone about English learning challenges. (3) Subtle UI sound effects (clicks/swishes) accompany the on-screen text transitions. (4) The music remains consistent in the background as the woman explains app features. (5) At the end, the child's voice is heard singing 'Happy happy happy' over a playful melody as the music fades."
662,2uncle987-20250619020821-1192028069754942,2uncle987,2025-06-19 02:08:21,15.93,1192028069754940,4,0.6818597704161045,"(1) Upbeat, medium-tempo hip-hop music featuring a heavy bass beat and rhythmic rapping begins immediately. No speaking vocals from the subject are detected. (2) The music continues through the fashion transition sequence, syncing with the cuts. (3) The music stops abruptly, replaced by a sudden silence for a brief second. (4) A loud, continuous, high-pitched operatic female scream or wailing sound effect plays at a high volume until the video ends."
663,2uncle987-20250701180101-1296094895886114,2uncle987,2025-07-01 18:01:01,31.63,1296094895886110,4,0.6685983980346517,"(1) An upbeat, mid-tempo electronic pop track with a catchy melody begins immediately and continues throughout the entire video. (2) There are no audible vocals or spoken dialogue detected. (3) The acoustic environment is dominated by the background music, with very minimal ambient noise or sound effects that are mostly drowned out by the track."
664,2uncle987-20250904233500-1376584753788597,2uncle987,2025-09-04 23:35:00,14.4,1376584753788600,4,0.6220252790058161,"(1) Bouncy, lighthearted, and slightly comedic instrumental music plays. A distinct clicking sound of a light switch is heard. (2) The same quirky background music continues. Another light switch click sound occurs as the visual transition happens. (3) The music shifts seamlessly into a rhythmic pop track with female vocals singing 'All I think about is you'. The sound of a woman's genuine laughter is heard over the music."
665,2uncle987-20250707132838-915350267614259,2uncle987,2025-07-07 13:28:38,8.55,915350267614259,4,0.7079701814181206,"(1) Upbeat, quirky electronic background music starts with a steady tempo. (2) Rhythmic sound effects (SFX) of shoes being placed on a soft surface are synchronized with the visuals. (3) A brief, high-pitched female giggle is heard as the woman enters the frame. (4) The playful music continues through the close-up product shots."
666,2uncle987-20251031094705-1934733294104947,2uncle987,2025-10-31 09:47:05,37.39,1934733294104950,6,0.931057151385522,"(1) An upbeat, mid-tempo Mandopop song with female vocals begins. (2) The music continues at a steady volume while the sound of chewing or soft plastic rustling is heard during the couch scene. (3) The female voice speaks in a conversational, slightly humorous tone during the closet scene, accompanied by the sound of hangers clicking. (4) The audio transitions to a high-energy, louder dance track with energetic singing and rhythmic beats. (5) A sharp 'door opening' sound effect occurs, followed by a popular 'Barbecue' meme song which is a fast-paced, high-pitched electronic track with repetitive panicked vocals."
667,2uncle987-20250703225511-925919286783751,2uncle987,2025-07-03 22:55:11,74.59,925919286783751,1,0.8543454049397852,"(1) Upbeat, medium-tempo pop music begins. A female voice speaks in an informal, observational tone. (2) The female voice shifts to a direct, persuasive tone addressing the audience. (3) A male narrator's voice enters, speaking clearly and professionally to describe product features. (4) Sound effects (SFX) such as soft 'pop' sounds accompany text appearances and 'squish' sounds accompany the mousse dispensing. (5) The female host's voice returns at the end, sounding cheerful and encouraging."
668,2uncle987-20250911072924-1542878226791732,2uncle987,2025-09-11 07:29:24,57.86,1542878226791730,1,0.9183165988222226,"(1) Upbeat, energetic background music with a playful synth melody starts immediately. A young girl's high-pitched, excited voice recites a tongue twister about grapes. (2) A clear, professional female voice enters, introducing the brand 'Pharmacist's Healthy Life' and the 'Kids Beta-Glucan' product. (3) A deep-toned male narrator's voice takes over, providing technical details about the product's ingredients and concentration levels over the continuous upbeat BGM. (4) The girl's voice returns, asking 'Is it sweet?' followed by the woman's reassuring reply. (5) The male narrator returns to explain the current promotional discounts and specific coupon codes as the music reaches a crescendo with sound effects like pops and sparkles."
669,2uncle987-20250805020742-1257351159672862,2uncle987,2025-08-05 02:07:42,5.44,1257351159672860,4,0.7358592857490704,"(1) Upbeat, high-tempo pop music begins immediately. (2) A clear, sharp finger-snapping sound effect (SFX) is heard at the 2-second mark. (3) A magical 'shimmer' or 'sparkle' sound effect occurs simultaneously with the visual outfit change. (4) The music continues until the video ends; no vocals or speaking are detected."
670,2uncle987-20250806191425-4424905224459743,2uncle987,2025-08-06 19:14:25,90.93,4424905224459740,0,0.7986532697326667,"(1) Upbeat, high-tempo electronic music starts immediately. A female voice speaks rapidly in a high-pitched, enthusiastic tone in Mandarin. (2) A male voice responds with a humorous and slightly exaggerated tone, creating a conversational flow. (3) The background music remains consistent in energy while sharp 'ding' and 'pop' sound effects occur alongside text pop-ups. (4) The audio concludes with both speakers laughing together over the fading music."
671,2uncle987-20250909194913-1292554052706346,2uncle987,2025-09-09 19:49:13,58.47,1292554052706350,5,0.9339530447475316,"(1) High-energy BGM with a playful, comedic tempo starts immediately. There is loud background chatter and multiple voices laughing. (2) A female voice clearly asks a question about turning red when drinking alcohol, followed by a 'Yes' response. (3) Sound of adhesive tape or a patch being peeled off is heard several times. (4) A series of female voices are heard saying 'No,' 'Won't,' and 'Really no' in surprised or humorous tones as they check their skin. (5) One woman's voice becomes very loud and expressive as she insists she usually gets very red. (6) A man's voice is heard briefly during the montage. (7) A final burst of collective, loud laughter and shouting from multiple people dominates the audio as the video ends, with rhythmic clapping sounds."
672,2uncle987-20250926034606-1266597201989175,2uncle987,2025-09-26 03:46:06,55.59,1266597201989170,3,0.9642516496669558,"(1) Upbeat, energetic electronic background music starts. A high-pitched, excited female voice speaks in Mandarin, introducing the food. (2) Sharp sound effects like 'dings' and 'pops' coincide with text appearances. (3) Rhythmic chopping sounds are heard as the pancake is sliced on a metal surface. (4) The narrator continues her enthusiastic review with a medium vocal ratio against the music. (5) Audible gasps and 'Oh!' exclamations from a second female voice as she tastes the food in a quieter indoor environment."
673,2uncle987-20250711210910-1203212011966609,2uncle987,2025-07-11 21:09:10,4.51,1203212011966610,4,0.7338060781055334,"(1) A high-energy, upbeat electronic dance track with a heavy percussion beat and synth melody starts immediately. (2) No vocals or speech are detected throughout the clip. (3) No ambient room noise or sound effects from the physical movement of the shoes are audible, indicating a post-production music overlay."
674,2uncle987-20250720101538-919882793819676,2uncle987,2025-07-20 10:15:38,66.74,919882793819676,5,0.983105319049549,"(1) A light, bouncy, and upbeat electronic background music track plays throughout the video. (2) A woman and a young boy engage in a friendly conversation, with the boy talking about making dumplings at school. (3) Audible sound effects include the rhythmic tapping of a knife during chopping and the sound of water bubbling as it boils. (4) The audio atmosphere remains warm and domestic, consistent with a home kitchen environment."
675,2uncle987-20250803114343-1215105683565693,2uncle987,2025-08-03 11:43:43,40.03,1215105683565690,6,0.9559079099911671,"(1) Upbeat, fast-paced electronic music begins immediately. A high-pitched, energetic male voice starts a rapid-fire narration in Mandarin, speaking as if he is the inner voice of the woman on screen. (2) The narration remains continuous and rhythmic, matching the fast editing pace of the video. Subtle 'pop' and 'whoosh' sound effects are used during visual transitions and text appearances. (3) The background music maintains its high energy until the very end, where a short, high-tempo electronic remix of the 'Baby Shark' melody plays as the final audio tag."
676,2uncle987-20250720141653-1402413274662865,2uncle987,2025-07-20 14:16:53,34.55,1402413274662860,5,0.9525312312635028,"(1) A female voice speaks rapidly in a cheerful tone, accompanied by upbeat, mid-tempo BGM and the low hum of a busy retail store. A male voice briefly asks a question off-camera. (2) A humorous, low-pitched musical sting plays during the text transition. (3) The upbeat BGM continues with high-frequency sound effects (clicks and pings) synchronized with the appearance of on-screen text and product cuts. (4) The audio concludes with the female voice laughing and speaking over the same energetic music track."
677,2uncle987-20250725065700-866685696201515,2uncle987,2025-07-25 06:57:00,79.46,866685696201515,3,0.9762221560067188,"(1) Upbeat, medium-tempo electronic/pop background music plays continuously throughout. (2) Two female voices are heard conversing in Mandarin, discussing the food's texture and flavor. They describe the coconut taste and the strong durian presence. (3) Ambient restaurant noise is minimal, with clear vocal focus. (4) Sounds of sipping through a straw and light clinking of cutlery are heard occasionally. (5) The music remains upbeat until the end."
678,2uncle987-20250727175654-793021490480798,2uncle987,2025-07-27 17:56:54,87.12,793021490480798,0,0.8709017759895478,"(1) High-pitched and fast-paced female dialogue starts with a playful tone. (2) An upbeat, medium-tempo electronic background music track enters as a male narrator's voice begins a detailed product explanation. (3) Sound effects (SFX) like sparkles and 'shining' sounds are heard during the demonstration phase. (4) The male narration concludes, and the original female speakers resume their conversation with the BGM fading out."
679,2uncle987-20250807034515-1459108528892891,2uncle987,2025-08-07 03:45:15,65.3,1459108528892890,5,0.9667940962125156,"(1) Upbeat, medium-tempo electronic/lo-fi music starts playing immediately. (2) A female voice begins speaking in Mandarin with a clear, friendly tone. (3) As the video progresses, a second female voice joins in, creating a conversational dialogue. Occasional high-pitched sound effects (dings and swooshes) are synchronized with text appearing on screen. (4) The ambient sound is quiet, suggesting a controlled indoor environment. (5) The music remains at a consistent volume in the background throughout the entire video."
680,2uncle987-20251108135506-2713624765663577,2uncle987,2025-11-08 13:55:06,30.24,2713624765663580,4,0.918017229172848,"(1) Upbeat, high-tempo pop music begins immediately with a female voice singing lyrics in Mandarin Chinese. (2) The music continues at a steady volume as the sound of footsteps is faintly audible over the track. (3) As the woman looks at her phone, a sudden 'record scratch' or dramatic impact sound effect plays, followed by a momentary silence. (4) Loud, exaggerated snoring sound effects replace the music as the woman goes back to sleep."
681,2uncle987-20250911101127-1228145732796340,2uncle987,2025-09-11 10:11:27,87.82,1228145732796340,0,0.9493620661010708,"(1) Energetic, upbeat electronic music plays during the opening montage along with sounds of a snowmobile engine. (2) As the women begin talking at the table, the music transitions to a light, mid-tempo rhythmic background track. (3) Two female voices are heard throughout, speaking in a casual and conversational tone in Mandarin. (4) The sound of chopsticks clicking and ambient room tone is present. (5) Specific sound effects (SFX) such as a 'ding' or a cartoonish slide whistle are used to mark topic transitions or emphasize certain points. (6) The vocals are clear and high in density, dominating the audio track."
682,2uncle987-20250723001536-823105797438689,2uncle987,2025-07-23 00:15:36,8.73,823105797438689,5,0.9474715800130736,"(1) Upbeat, high-tempo pop/remix music starts immediately with rhythmic percussion. (2) Sounds of children's excited shouting and laughter are heard over the music. (3) A female voice (the woman) is heard laughing and speaking in Mandarin with a cheerful, slightly overwhelmed tone. (4) The music continues at a consistent volume until the end."
683,2uncle987-20250807012059-3014813485368400,2uncle987,2025-08-07 01:20:59,23.5,3014813485368400,5,0.9597628401044828,"(1) Whimsical, upbeat background music with a steady electronic beat begins. The mechanical whirring of a hand mixer is clearly audible over the music. (2) Multiple voices (a mix of female and child tones) are heard talking and laughing in Mandarin. (3) A distinct 'rewind' or scratching sound effect occurs during the transition to the slow-motion replay. (4) Sound effects such as a 'boing' or high-pitched pop are used to emphasize the pearl falling. (5) The music continues as the group's laughter becomes more pronounced towards the end."
684,2uncle987-20250912132101-2072405503600173,2uncle987,2025-09-12 13:21:01,88.33,2072405503600170,0,0.8279830982699266,"(1) Upbeat, high-tempo electronic pop music begins immediately as a female voice speaks with an excited and welcoming tone. (2) As the visuals show drinks being poured, the sound of liquid and slight clinking of ice is audible over the music. (3) The female voice continues with a steady, descriptive pace, explaining the features of the store. (4) Ambient cafe chatter and background noise are kept to a minimum, primarily dominated by the clear vocal narration and the energetic BGM."
685,2uncle987-20250731192235-877198495085561,2uncle987,2025-07-31 19:22:35,29.21,877198495085561,6,0.8784752457959469,"(1) Upbeat, medium-tempo acoustic guitar and piano music begins. A female voice speaks in a bright, narrative tone. (2) The music continues as the primary soundscape; occasional subtle ambient rustling of boxes and movement is heard under the BGM. (3) Music shifts slightly in tone as a female voice says 'I am ready' in Mandarin. (4) The BGM becomes more playful and whimsical with woodwind-like synth sounds. Frequent sounds of female laughter and light-hearted chatter occur. (5) The music reaches a final chord and fades out as the screen transitions to the end card."
